Code,Condition,Image id ,Subject's answer,Reaction time
21HzhEvdSp,3,14,dog,11.338
uLVCenWW8B,3,8,fan,3.615
TxZwVBtgN1,1,26,road,18.547
k78RC6dLQi,3,15,wolf,15.633
uLVCenWW8B,3,9,tiger,4.162
gfqEFD6i54,1,25,"Sailboat, Lizard",17.303
TxZwVBtgN1,1,27,cat,5.635
uLVCenWW8B,3,10,storefront,8.104
k78RC6dLQi,3,16,None,13.612
uLVCenWW8B,3,11,dog,2.638
gfqEFD6i54,1,26,"Phone Box, Person",12.19
k78RC6dLQi,3,17,soda,3.796
uLVCenWW8B,3,12,padlock,5.074
k78RC6dLQi,3,18,butterfly,4.134
TxZwVBtgN1,1,28,music instrument with muscian,22.288
uLVCenWW8B,3,13,fruit,4.456
k78RC6dLQi,3,19,None,4.044
TxZwVBtgN1,1,29,corn,6.132
uLVCenWW8B,3,14,elephant,6.07
k78RC6dLQi,3,20,None,2.493
k78RC6dLQi,3,21,None,2.461
TxZwVBtgN1,1,30,mountain,6.281
uLVCenWW8B,3,15,shoes,5.602
k78RC6dLQi,3,22,zebra,3.959
uLVCenWW8B,3,16,chicken,4.769
21HzhEvdSp,3,15,sandals,11.088
k78RC6dLQi,3,23,None,2.821
uLVCenWW8B,3,17,bottle,5.179
gfqEFD6i54,1,28,Human playing Accordian ,22.112
k78RC6dLQi,3,24,daisy,6.584
21HzhEvdSp,3,16,nest,13.429
uLVCenWW8B,3,18,butterfly,6.96
k78RC6dLQi,3,25,None,2.87
gfqEFD6i54,1,29,Guitar,8.753
k78RC6dLQi,3,26,None,2.42
rvama1QUSL,3,25,scuba diving,114.398
uLVCenWW8B,3,19,lake,9.633
k78RC6dLQi,3,27,kayak,3.964
gfqEFD6i54,1,30,Ship,5.994
21HzhEvdSp,3,17,bottle,16.052
k78RC6dLQi,3,28,violin,4.55
uLVCenWW8B,3,20,bucket,7.47
k78RC6dLQi,3,29,watches,4.722
uLVCenWW8B,3,21,stapler,5.907
rvama1QUSL,3,26,baby bird,19.253
k78RC6dLQi,3,30,None,2.838
uLVCenWW8B,3,22,zebra,3.549
21HzhEvdSp,3,18,butterfly,14.682
eoFMvc9EMn,4,1,"Goat
  ",11.043
uLVCenWW8B,3,23,gun,3.183
uLVCenWW8B,3,24,flower,4.063
rvama1QUSL,3,27,person doing boating,12.132
eoFMvc9EMn,4,2,Squirrel,7.122
uLVCenWW8B,3,25,diver,5.682
eoFMvc9EMn,4,3,sail boat,4.839
21HzhEvdSp,3,19,bear,21.658
uLVCenWW8B,3,26,barbed wire,5.341
eoFMvc9EMn,4,4,fox,2.211
rvama1QUSL,3,28,violin ,18.117
uLVCenWW8B,3,27,kayak,4.645
eoFMvc9EMn,4,5,Deer,4.069
eoFMvc9EMn,4,6,banana,2.771
rvama1QUSL,3,29,watches,6.144
uLVCenWW8B,3,28,bass,7.519
21HzhEvdSp,3,20,cup,16.654
uLVCenWW8B,3,29,watches,3.478
rvama1QUSL,3,30,an animal,13.099
uLVCenWW8B,3,30,tea,8.342
iHDvo6FmYx,6,1,lipstick tubes  ,8.387
,0,0,,0
iHDvo6FmYx,6,2,a colorful tie dye looking image,7.983
iHDvo6FmYx,6,3,gorilla face,5.948
21HzhEvdSp,3,21,toaster,40.66
iHDvo6FmYx,6,4,didnt catch this image.  It was colorful,11.129
iHDvo6FmYx,6,5,None,17.31
21HzhEvdSp,3,22,zebra,21.673
iHDvo6FmYx,6,6,egg,3.791
iHDvo6FmYx,6,7,none,3.938
21HzhEvdSp,3,23,gun,21.92
iHDvo6FmYx,6,8,fan,2.914
iHDvo6FmYx,6,9,tye dye image,5.779
21HzhEvdSp,3,24,flower,10.751
iHDvo6FmYx,6,10,none,4.03
iHDvo6FmYx,6,11,none,4.597
iHDvo6FmYx,6,12,deer,6.174
21HzhEvdSp,3,25,banana,28.578
iHDvo6FmYx,6,13,eggs,3.885
21HzhEvdSp,3,26,monkey,15.195
iHDvo6FmYx,6,14,elephant,4.808
iHDvo6FmYx,6,15,none,3.656
iHDvo6FmYx,6,16,flamingo,8.291
iHDvo6FmYx,6,17,spider,4.691
PzOMyVEfSW,2,1,  animal,4.637
iHDvo6FmYx,6,18,cheetah,3.788
21HzhEvdSp,3,27,child,33.259
PzOMyVEfSW,2,2,boy,2.37
iHDvo6FmYx,6,19,dancer,4.084
PzOMyVEfSW,2,3,none,3.99
iHDvo6FmYx,6,20,cup,2.945
PzOMyVEfSW,2,4,none,2.146
tgLcAhoT5g,2,1,  bird,4.575
21HzhEvdSp,3,28,cello,19.494
iHDvo6FmYx,6,21,boards stacked,11.464
4XDRw3Rctd,6,1,none  ,9.38
tgLcAhoT5g,2,2,boy,4.293
iHDvo6FmYx,6,22,zebra,3.933
4XDRw3Rctd,6,2,none,4.662
iHDvo6FmYx,6,23,none,2.153
21HzhEvdSp,3,29,watch,10.779
tgLcAhoT5g,2,3,squid,6.087
iHDvo6FmYx,6,24,daisys,3.587
4XDRw3Rctd,6,3,none,5.029
tgLcAhoT5g,2,4,church,6.471
iHDvo6FmYx,6,25,none,2.788
fiQmpVBGUB,1,1,  mountain goat,7.362
4XDRw3Rctd,6,4,watch,5.027
iHDvo6FmYx,6,26,none,2.608
tgLcAhoT5g,2,5,typewriter,6.017
4XDRw3Rctd,6,5,none,4.39
tgLcAhoT5g,2,6,fan,2.874
fiQmpVBGUB,1,2,airplane,7.531
iHDvo6FmYx,6,27,drinking glass,7.57
tgLcAhoT5g,2,7,ice cream,4.804
4XDRw3Rctd,6,6,hat,5.163
iHDvo6FmYx,6,28,none,3.32
wMYzW6Q8AQ,4,1,  none,3.954
fiQmpVBGUB,1,3,ambulance,3.365
tgLcAhoT5g,2,8,drink,4.487
4XDRw3Rctd,6,7,carriage,6.005
21HzhEvdSp,3,30,cheese,42.175
fiQmpVBGUB,1,4,rusty vw van,7.348
pnS3Y0TcC8,4,1,Animal  ,21.391
4XDRw3Rctd,6,8,fan,3.772
wMYzW6Q8AQ,4,2,Squirrel,10.232
tgLcAhoT5g,2,9,duck,6.685
fiQmpVBGUB,1,5,barn,2.193
4XDRw3Rctd,6,9,tiger,4.051
iHDvo6FmYx,6,29,watches,4.418
fiQmpVBGUB,1,6,"banana, baby",5.86
tgLcAhoT5g,2,10,none,5.685
iHDvo6FmYx,6,30,none,3.985
wMYzW6Q8AQ,4,3,Sailboat,12.667
4XDRw3Rctd,6,10,dress,7.927
tgLcAhoT5g,2,11,pitcher,4.372
fiQmpVBGUB,1,7,"apple, street",6.128
PRYLqOrVjS,4,1,animal  ,6.19
Q0sVF7pd8K,1,1,  animal,16.344
wMYzW6Q8AQ,4,4,Fox,5.98
lDUHYRRaY5,1,1,"Sheep
  ",9.099
4XDRw3Rctd,6,11,dog,3.845
ei5KeFvQ07,1,1,bear  ,9.975
tgLcAhoT5g,2,12,rooster,4.015
fiQmpVBGUB,1,8,"pizza, hawk",4.851
wMYzW6Q8AQ,4,5,Eagle,5.719
lDUHYRRaY5,1,2,none,4.175
PRYLqOrVjS,4,2,squirel,5.778
4XDRw3Rctd,6,12,none,6.702
Q0sVF7pd8K,1,2,ship,7.767
5hSxjiVbPE,5,1,clock  ,4.512
tgLcAhoT5g,2,13,none,11.481
4XDRw3Rctd,6,13,eggs,3.929
lDUHYRRaY5,1,3,ambulance,4.808
5hSxjiVbPE,5,2,truck,3
CR2NRKkmn4,3,1,none  ,8.935
Q0sVF7pd8K,1,3,car,5.48
ei5KeFvQ07,1,2,nothing ,17.151
PRYLqOrVjS,4,3,nothing,9.138
4XDRw3Rctd,6,14,dog,3.565
5hSxjiVbPE,5,3,flamingo,3.504
wMYzW6Q8AQ,4,6,Banana,3.594
i9Lnb3Y3ag,5,1,watch  ,8.666
PRYLqOrVjS,4,4,fox,3.955
CR2NRKkmn4,3,2,spider ,6.915
lDUHYRRaY5,1,4,VW van,9.856
4XDRw3Rctd,6,15,none,5.365
5hSxjiVbPE,5,4,violin,3.424
wMYzW6Q8AQ,4,7,Apple,3.405
ei5KeFvQ07,1,3,white truck with red trim,12.167
mHzPC20JJZ,5,1,Closeup of eye?  ,29.547
PRYLqOrVjS,4,5,raccoon,4.945
tgLcAhoT5g,2,14,school bus,5.619
wMYzW6Q8AQ,4,8,None,3.042
fLyAXsiV1Q,2,1,an art painting   ,7.474
4XDRw3Rctd,6,16,none,4.661
lDUHYRRaY5,1,5,barn,3.658
Q0sVF7pd8K,1,4,white car,13.892
5hSxjiVbPE,5,5,typewriter,5.072
CR2NRKkmn4,3,3,monkey,4.886
fiQmpVBGUB,1,9,bridge,4.146
i9Lnb3Y3ag,5,2,18 wheeler truck,11.893
wMYzW6Q8AQ,4,9,None,3.41
4XDRw3Rctd,6,17,ant,3.563
lDUHYRRaY5,1,6,baby,3.324
tgLcAhoT5g,2,15,cow,4.326
PRYLqOrVjS,4,6,banana,5.13
ei5KeFvQ07,1,4,volkswagen bus,7.646
5hSxjiVbPE,5,6,knob,4.864
fiQmpVBGUB,1,10,graffiti,3.931
wMYzW6Q8AQ,4,10,None,4.366
i9Lnb3Y3ag,5,3,Flamingo,6.425
5hSxjiVbPE,5,7,shark,2.991
PRYLqOrVjS,4,7,apple,4.273
fLyAXsiV1Q,2,2,boy eating ice cream?,10.024
fiQmpVBGUB,1,11,parrot,2.718
lDUHYRRaY5,1,7,old car,6.242
CR2NRKkmn4,3,4,photographer ,10.28
4XDRw3Rctd,6,18,leopard,6.932
mHzPC20JJZ,5,2,RV,14.512
wMYzW6Q8AQ,4,11,Toilet,3.882
5hSxjiVbPE,5,8,hourglass,3.216
ei5KeFvQ07,1,5,barn/shed,9.99
fLyAXsiV1Q,2,3,umbrella,3.927
fiQmpVBGUB,1,12,clown fish,3.178
c08B826IDK,2,1,  chicken,6.239
i9Lnb3Y3ag,5,4,Violin and bow,8.287
4XDRw3Rctd,6,19,none,5.788
5hSxjiVbPE,5,9,duck,2.752
fiQmpVBGUB,1,13,phone,2.197
mHzPC20JJZ,5,3,None,8.332
9KBNZU4HyO,5,1,"  NONE
",6.658
ei5KeFvQ07,1,6,doll,6.558
fLyAXsiV1Q,2,4,statue,5.277
c08B826IDK,2,2,boy,3.856
wMYzW6Q8AQ,4,12,Computer screen,9.59
PRYLqOrVjS,4,9,bridge,4.623
5hSxjiVbPE,5,10,helmet,4.112
4XDRw3Rctd,6,20,bucket,4.629
fU53pOcghR,4,1,  bear,8.556
CR2NRKkmn4,3,5,zebra,13.028
Q0sVF7pd8K,1,5,mountain,31.101
i9Lnb3Y3ag,5,5,cables,7.648
fiQmpVBGUB,1,14,"bird, cloud",3.913
lDUHYRRaY5,1,8,eagle,17.009
wMYzW6Q8AQ,4,13,Telephone,3.678
5hSxjiVbPE,5,11,horses,3.136
tgLcAhoT5g,2,16,animal,6.42
fLyAXsiV1Q,2,5,piano,5.586
CR2NRKkmn4,3,6,none,4.125
c08B826IDK,2,3,balloon,6.821
4XDRw3Rctd,6,21,book,5.416
lDUHYRRaY5,1,9,bridge,4.357
5hSxjiVbPE,5,12,shed,2.912
9KBNZU4HyO,5,2,TRUCK ON HIGHWAY,10.149
wMYzW6Q8AQ,4,14,Book,4.246
mHzPC20JJZ,5,4,Blue violin,13.508
kXUM2WiEsr,6,1,Lipsticks of different shades  ,33.448
i9Lnb3Y3ag,5,6,mushroom,9.216
ei5KeFvQ07,1,7,beige 1950s car,13.574
Q0sVF7pd8K,1,6,baby,9.106
5hSxjiVbPE,5,13,frame,2.937
tgLcAhoT5g,2,17,football player,6.555
4XDRw3Rctd,6,22,zebra,4.63
wMYzW6Q8AQ,4,15,None,3.707
lDUHYRRaY5,1,10,painting,5.306
CR2NRKkmn4,3,7,green,8.26
c08B826IDK,2,4,statue of liberty,7.746
PRYLqOrVjS,4,11,eye,5.205
ei5KeFvQ07,1,8,pizza,4.479
5hSxjiVbPE,5,14,bus,3.472
Q0sVF7pd8K,1,7,car,4.543
i9Lnb3Y3ag,5,7,shark,6.607
4XDRw3Rctd,6,23,revolver,4.7
wMYzW6Q8AQ,4,16,Hot air balloon,5.246
mHzPC20JJZ,5,5,Chocolate bar,11.276
fU53pOcghR,4,2,squirrel,22.599
lDUHYRRaY5,1,11,parrot,4.479
PRYLqOrVjS,4,12,tv,3.067
5hSxjiVbPE,5,15,water,4.432
c08B826IDK,2,5,none,6.67
WEWHX7FVzk,5,1,none  ,5.747
wMYzW6Q8AQ,4,17,None,2.903
ei5KeFvQ07,1,9,white net,7.847
BDq3AS64JO,2,1,  bird,4.613
4XDRw3Rctd,6,24,flower,5.478
i9Lnb3Y3ag,5,8,hourglass ,6.975
5hSxjiVbPE,5,16,matches,2.992
PRYLqOrVjS,4,13,dunno,5.325
lDUHYRRaY5,1,12,none,5.686
mHzPC20JJZ,5,6,Tea bag,7.764
wMYzW6Q8AQ,4,18,Barrel ,4.415
c08B826IDK,2,6,snail,5.371
CR2NRKkmn4,3,8,"fan, circle",15.993
WEWHX7FVzk,5,2,truck,5.064
fU53pOcghR,4,3,plaid,9.147
QbGIRhNf3t,6,1,lip stick  ,10.715
BDq3AS64JO,2,2,boy,4.766
i9Lnb3Y3ag,5,9,duck,4.504
PRYLqOrVjS,4,14,box,4.829
5hSxjiVbPE,5,17,face,6.04
lDUHYRRaY5,1,13,none,4.757
wMYzW6Q8AQ,4,19,Bicycle,4.087
CR2NRKkmn4,3,9,tiger,4.021
c08B826IDK,2,7,motorcycle,5.636
mHzPC20JJZ,5,7,None,7.198
WEWHX7FVzk,5,3,flamingo,6.698
BDq3AS64JO,2,3,crab,4.51
5hSxjiVbPE,5,18,monkey,3.264
PRYLqOrVjS,4,15,snail,5.106
wMYzW6Q8AQ,4,20,None,2.685
i9Lnb3Y3ag,5,10,bird,5.272
JR4dTWdrSv,5,1,  coin,5.186
lDUHYRRaY5,1,14,eagle,4.754
fiQmpVBGUB,1,15,"snake, snail",49.842
ei5KeFvQ07,1,11,macaw,6.822
CR2NRKkmn4,3,10,bus,4.409
c08B826IDK,2,8,none,4.115
BDq3AS64JO,2,4,statue,3.814
QbGIRhNf3t,6,2,art painting,10.173
WEWHX7FVzk,5,4,violin,5.538
kXUM2WiEsr,6,2,"Splash of random colors like blue, pink, yellow etc on a white background.",43.921
9KBNZU4HyO,5,3,GOOSE,46.534
wMYzW6Q8AQ,4,21,Rooster,5.914
pvFnl7yd2l,1,1,goat  ,7.599
JR4dTWdrSv,5,2,truck,3.946
mHzPC20JJZ,5,8,Fish,8.467
5hSxjiVbPE,5,19,trees,7.864
lDUHYRRaY5,1,15,horn,4.748
PRYLqOrVjS,4,16,hot air balloon,7.639
fU53pOcghR,4,4,fox,7.176
WEWHX7FVzk,5,5,none,3.773
tgLcAhoT5g,2,18,bug,44.626
fiQmpVBGUB,1,16,"hot air balloon, dolphin",7.959
Q0sVF7pd8K,1,8,too fast unable to see,39.865
wMYzW6Q8AQ,4,22,None,3.493
i9Lnb3Y3ag,5,11,horse,5.224
JR4dTWdrSv,5,3,bird,3.42
9KBNZU4HyO,5,4,GUITAR,3.887
QbGIRhNf3t,6,3,gorilla,6.045
5hSxjiVbPE,5,20,bathtub,4.136
BDq3AS64JO,2,5,typewriter,8.006
PRYLqOrVjS,4,17,bat,3.806
lDUHYRRaY5,1,16,hot air baloon,5.871
c08B826IDK,2,9,duck,11.801
mHzPC20JJZ,5,9,Duck,7.815
WEWHX7FVzk,5,6,none,3.49
YHnHEQJjeJ,2,1,  none,23.486
fiQmpVBGUB,1,17,moth,3.842
wMYzW6Q8AQ,4,23,Owl,3.428
pvFnl7yd2l,1,2,goat,8.172
5hSxjiVbPE,5,21,swingset,3.536
tgLcAhoT5g,2,19,insect,4.917
BDq3AS64JO,2,6,fan,3.767
CR2NRKkmn4,3,11,monkey,17.257
9KBNZU4HyO,5,5,NONE,5.831
PRYLqOrVjS,4,18,barrell,4.267
i9Lnb3Y3ag,5,12,farm house,7.336
WEWHX7FVzk,5,7,none,3.403
lDUHYRRaY5,1,17,dolphin,4.608
wMYzW6Q8AQ,4,24,Sink,3.948
fiQmpVBGUB,1,18,barrel,2.146
ei5KeFvQ07,1,13,telephone?,11.735
QbGIRhNf3t,6,4,a watch.,8.974
tgLcAhoT5g,2,20,truck,3.889
5hSxjiVbPE,5,22,hamster,4.808
pvFnl7yd2l,1,3,window,5.605
YHnHEQJjeJ,2,2,none,4.439
BDq3AS64JO,2,7,lobster,4.929
PRYLqOrVjS,4,19,bike,3.767
fU53pOcghR,4,5,brown horns,17.834
wMYzW6Q8AQ,4,25,None,3.022
lDUHYRRaY5,1,18,minion,4.19
5hSxjiVbPE,5,23,bell,2.608
mHzPC20JJZ,5,10,Shoe with strap,11.909
fiQmpVBGUB,1,19,bike,4.218
Q0sVF7pd8K,1,9,hockey stick,19.282
WEWHX7FVzk,5,8,hourglass,7.886
9KBNZU4HyO,5,6,TOWEL,8.934
QbGIRhNf3t,6,5,rocks,5.015
BDq3AS64JO,2,8,piano,3.417
pvFnl7yd2l,1,4,car,3.765
ei5KeFvQ07,1,14,sea shell?,6.078
wMYzW6Q8AQ,4,26,None,3.026
i9Lnb3Y3ag,5,13,picture frame,10.88
PRYLqOrVjS,4,20,animal,5.17
lDUHYRRaY5,1,19,bycicle,5.246
5hSxjiVbPE,5,24,clock,5.28
CR2NRKkmn4,3,12,speedometer ,14.566
c08B826IDK,2,10,none,20.923
BDq3AS64JO,2,9,duck,3.343
WEWHX7FVzk,5,9,duck,3.689
fiQmpVBGUB,1,20,cheetah,4.966
fU53pOcghR,4,6,banana,9.219
YHnHEQJjeJ,2,3,parrot,9.551
wMYzW6Q8AQ,4,27,None,3.002
mHzPC20JJZ,5,11,Horse,8.021
g6TnoOL4dU,1,1,goat  ,5.255
9KBNZU4HyO,5,7,FISH EYE,7.226
PRYLqOrVjS,4,21,rooster,4.355
i9Lnb3Y3ag,5,14,school bus,5.943
5hSxjiVbPE,5,25,orange,3.12
ei5KeFvQ07,1,15,snails?,7.806
Q0sVF7pd8K,1,10,tiger,5.492
lDUHYRRaY5,1,20,jaguar,4.672
pvFnl7yd2l,1,5,curtain,9.764
WEWHX7FVzk,5,10,none,4.179
wMYzW6Q8AQ,4,28,Toilet,3.796
fiQmpVBGUB,1,21,rooster,3.356
c08B826IDK,2,11,mug,4.989
fU53pOcghR,4,7,apple,5.15
PRYLqOrVjS,4,22,snail,4.548
5hSxjiVbPE,5,26,lemur,3.697
CR2NRKkmn4,3,13,vegetables,9.476
wMYzW6Q8AQ,4,29,None,3.07
lDUHYRRaY5,1,21,fox,4.291
i9Lnb3Y3ag,5,15,cloud,6.864
WEWHX7FVzk,5,11,none,3.701
9KBNZU4HyO,5,8,HOUR GLASS,8.098
mHzPC20JJZ,5,12,Roof,9.588
ei5KeFvQ07,1,16,hot air balloon,8.76
c08B826IDK,2,12,rooster,5.012
5hSxjiVbPE,5,27,bird,3.136
pvFnl7yd2l,1,6,monkey,7.799
Q0sVF7pd8K,1,11,bird,9.513
4XDRw3Rctd,6,25,banana,77.886
kXUM2WiEsr,6,3,Splash of colors and a dark colored object that looked like a rock.,53.131
PRYLqOrVjS,4,23,owl,4.147
ElnMGZsfLT,4,1,monkey  ,2.695
wMYzW6Q8AQ,4,30,Lion,3.999
BDq3AS64JO,2,10,none,18.911
QbGIRhNf3t,6,6,cowboy hat,24.751
lDUHYRRaY5,1,22,drawing,5.191
WEWHX7FVzk,5,12,house,4.65
pvFnl7yd2l,1,7,car,2.932
5hSxjiVbPE,5,28,sailboat,3.481
c08B826IDK,2,13,bench,4.689
4XDRw3Rctd,6,26,none,4.102
ei5KeFvQ07,1,17,whale,5.359
ElnMGZsfLT,4,2,squirrel,2.43
fU53pOcghR,4,8,purple,14.206
BDq3AS64JO,2,11,bag,3.694
lDUHYRRaY5,1,23,tiger,3.274
i9Lnb3Y3ag,5,16,frog,12.176
QbGIRhNf3t,6,7,window,4.667
5hSxjiVbPE,5,29,plane,4.416
CR2NRKkmn4,3,14,elephant ,16.274
WEWHX7FVzk,5,13,window,6.497
pvFnl7yd2l,1,8,food,5.437
mHzPC20JJZ,5,13,Picture frame,12.501
9KBNZU4HyO,5,9,CANADA GOOSE,14.235
PRYLqOrVjS,4,24,dunno,9.542
,0,0,,0
4XDRw3Rctd,6,27,none,4.396
Q0sVF7pd8K,1,12,car seat,11.211
ElnMGZsfLT,4,3,boat,5.2
BDq3AS64JO,2,12,rooster,3.35
ei5KeFvQ07,1,18,goldfish?,6.399
c08B826IDK,2,14,"schoolbus
",6.9
5hSxjiVbPE,5,30,car,2.304
lDUHYRRaY5,1,24,bird,3.76
WEWHX7FVzk,5,14,bus,3.203
fU53pOcghR,4,9,bridge,7.992
4XDRw3Rctd,6,28,none,3.867
ElnMGZsfLT,4,4,cat,2.475
pvFnl7yd2l,1,9,car,4.865
9KBNZU4HyO,5,10,NONE,4.893
PRYLqOrVjS,4,25,frog,5.107
YHnHEQJjeJ,2,4,statue,37.568
BDq3AS64JO,2,13,picture frame,4.181
i9Lnb3Y3ag,5,17,mushroom,10.12
QbGIRhNf3t,6,8,globe,7.958
c08B826IDK,2,15,none,3.566
mHzPC20JJZ,5,14,None,7.537
ei5KeFvQ07,1,19,bicycle,5.335
kXUM2WiEsr,6,4,A watch and some splash of colors in the background.,21.91
WEWHX7FVzk,5,15,none,3.042
lDUHYRRaY5,1,25,none,4.69
ElnMGZsfLT,4,5,antlers,2.522
Q0sVF7pd8K,1,13,shoes,9.486
4XDRw3Rctd,6,29,none,3.947
pvFnl7yd2l,1,10,car,3.754
PRYLqOrVjS,4,26,red,3.615
YHnHEQJjeJ,2,5,none,3.946
BDq3AS64JO,2,14,school bus,4.334
WEWHX7FVzk,5,16,none,3.007
c08B826IDK,2,16,fence,5.01
ElnMGZsfLT,4,6,banana,2.471
CR2NRKkmn4,3,15,shoes,16.903
i9Lnb3Y3ag,5,18,racoon,7.512
4XDRw3Rctd,6,30,none,3.755
QbGIRhNf3t,6,9,lion face,7.748
mHzPC20JJZ,5,15,None,7.567
pvFnl7yd2l,1,11,statue,4.847
lDUHYRRaY5,1,26,phone booth,6.993
ei5KeFvQ07,1,20,big cat with spots,9.494
BDq3AS64JO,2,15,dog,4.205
PRYLqOrVjS,4,27,yellow,4.348
ElnMGZsfLT,4,7,apple,1.952
WEWHX7FVzk,5,17,none,4.15
fU53pOcghR,4,10,snake,15.385
YHnHEQJjeJ,2,6,fan,5.238
fiQmpVBGUB,1,22,shoes,4.663
c08B826IDK,2,17,tombstone,7.7
lDUHYRRaY5,1,27,car,3.125
BDq3AS64JO,2,16,bear,2.838
ElnMGZsfLT,4,8,eye,2.391
CR2NRKkmn4,3,16,bird,7.685
WEWHX7FVzk,5,18,none,3.654
pvFnl7yd2l,1,12,table,6.066
ei5KeFvQ07,1,21,rooster,5.071
PRYLqOrVjS,4,28,hair,5.311
mHzPC20JJZ,5,16,None,8.309
YHnHEQJjeJ,2,7,none,3.743
Q0sVF7pd8K,1,14,birds flying,17.503
c08B826IDK,2,18,none,3.549
i9Lnb3Y3ag,5,19,bird,13.055
ElnMGZsfLT,4,9,bridge,3.886
WEWHX7FVzk,5,19,none,3.092
BDq3AS64JO,2,17,football helmet,5.046
kXUM2WiEsr,6,5,A snake - a cobra perhaps?,24.785
QbGIRhNf3t,6,10,penguin,15.645
PRYLqOrVjS,4,29,skin,5.367
pvFnl7yd2l,1,13,window,6.567
ElnMGZsfLT,4,10,none,2.021
9KBNZU4HyO,5,11,Rhinoceros,30.62
fU53pOcghR,4,11,toilit,10.894
WEWHX7FVzk,5,20,none,3.021
BDq3AS64JO,2,18,turtle,3.878
i9Lnb3Y3ag,5,20,letter,5.359
c08B826IDK,2,19,insect,5.155
Q0sVF7pd8K,1,15,snail,7.463
CR2NRKkmn4,3,17,soda,12.554
YHnHEQJjeJ,2,8,none,9.608
ElnMGZsfLT,4,11,toilet,1.999
ei5KeFvQ07,1,23,owl,3.565
mHzPC20JJZ,5,17,None,9.633
QbGIRhNf3t,6,11,horse,4.318
lDUHYRRaY5,1,28,someone playing the accordion ,16.708
kXUM2WiEsr,6,6,Cowboy hat,7.315
WEWHX7FVzk,5,21,none,3.063
BDq3AS64JO,2,19,beetle,4.046
i9Lnb3Y3ag,5,21,tree,4.544
c08B826IDK,2,20,truck,3.865
ElnMGZsfLT,4,12,none,2.065
tgLcAhoT5g,2,21,swing set,7.56
9KBNZU4HyO,5,12,TENT OR HOUSE,7.773
PRYLqOrVjS,4,30,animal,10.112
ei5KeFvQ07,1,24,duck?,5.19
lDUHYRRaY5,1,29,guitar,4.261
CR2NRKkmn4,3,18,butterfly,5.69
kXUM2WiEsr,6,7,none,5.724
ElnMGZsfLT,4,13,phone,2.091
BDq3AS64JO,2,20,truck,3.957
YHnHEQJjeJ,2,9,stone,7.646
tgLcAhoT5g,2,22,car,2.443
mHzPC20JJZ,5,18,Seal,8.079
fU53pOcghR,4,12,nasty toilit,13.129
i9Lnb3Y3ag,5,22,hamster,5.296
c08B826IDK,2,21,none,5
9KBNZU4HyO,5,13,FRAME,3.798
Q0sVF7pd8K,1,16,no image,13.916
ElnMGZsfLT,4,14,book,2.157
WEWHX7FVzk,5,22,hamster,11.194
lDUHYRRaY5,1,30,none,4.095
BDq3AS64JO,2,21,swing set,4.71
QbGIRhNf3t,6,12,kangaroo,16.165
c08B826IDK,2,22,car,4.161
tgLcAhoT5g,2,23,rooster,6.438
WEWHX7FVzk,5,23,none,3.119
ElnMGZsfLT,4,15,snail,2.017
i9Lnb3Y3ag,5,23,cup of coffee,6.432
BDq3AS64JO,2,22,car,3.078
Q0sVF7pd8K,1,17,hand,5.322
fiQmpVBGUB,1,23,"boat, owl",4.029
9KBNZU4HyO,5,14,BUS OR TRUCK,7.725
YHnHEQJjeJ,2,10,cloth,10.269
fU53pOcghR,4,13,phone,10.988
kXUM2WiEsr,6,8,Table fan,13.987
ElnMGZsfLT,4,16,balloon,2.212
mHzPC20JJZ,5,19,Pink rock,12.63
c08B826IDK,2,23,none,3.758
ei5KeFvQ07,1,26,red phone booth,7.047
BDq3AS64JO,2,23,chicken,3.318
WEWHX7FVzk,5,24,soccer ball,5.263
pvFnl7yd2l,1,14,plant,33.761
fiQmpVBGUB,1,24,grass,2.915
tgLcAhoT5g,2,24,none,6.555
ElnMGZsfLT,4,17,none,2.018
9KBNZU4HyO,5,15,NONE,5.45
CR2NRKkmn4,3,19,brown color ,20.853
YHnHEQJjeJ,2,11,none,4.456
WEWHX7FVzk,5,25,none,3.454
i9Lnb3Y3ag,5,24,hair dryer,10.661
BDq3AS64JO,2,24,soccer ball,5.456
kXUM2WiEsr,6,9,Tree,8.512
ElnMGZsfLT,4,18,barrel,2.155
fiQmpVBGUB,1,25,"frog, sailboat",6.098
Q0sVF7pd8K,1,18,fish,12.404
mHzPC20JJZ,5,20,Blanket,9.98
fU53pOcghR,4,14,colors,11.479
tgLcAhoT5g,2,25,none,7.839
pvFnl7yd2l,1,15,na,9.126
9KBNZU4HyO,5,16,NONE,6.011
YHnHEQJjeJ,2,12,fern,5.159
WEWHX7FVzk,5,26,kangaroo,5.373
CR2NRKkmn4,3,20,green cup,6.708
ElnMGZsfLT,4,19,bike,1.877
kXUM2WiEsr,6,10,none,5.052
fiQmpVBGUB,1,26,phonebooth,2.579
c08B826IDK,2,24,none,11.381
BDq3AS64JO,2,25,coffee cup,5.799
ei5KeFvQ07,1,28,human,5.991
ElnMGZsfLT,4,20,cat,1.963
tgLcAhoT5g,2,26,cat,5.469
9KBNZU4HyO,5,17,MUSHROOM,5.764
QbGIRhNf3t,6,13,tray of eggs,27.599
pvFnl7yd2l,1,16,hot air baloon,7.176
CR2NRKkmn4,3,21,belt ,4.717
mHzPC20JJZ,5,21,None,9.81
i9Lnb3Y3ag,5,25,pineapple slices in a glass,15.881
